6-Nov-25,15:54:56,,,GROSS MARGIN BY SALESPERSON,,,,,,,,,,
12568,10/29/2025,CASTMT,6403,CENTRUM VALLEY FARMS,3376.73,1185.15,2191.58,64.9,200,1,VERSOVA,CLARION,IA,
,,CASTMT,,Product Totals,38482.28,14920.01,23562.27,61.23,200,,,,,
,,,,,,,,,,,,,,
11945,5/30/2025,CHANNL,6275,IOWA TRUST & SAVINGS BANK,7784,3300.1,4483.9,57.6,,DEFAULT,Iowa Trust & Savings Bank,Sac City,IA,
11945,5/30/2025,CHANNL,6275,IOWA TRUST & SAVINGS BANK,7784,3577.64,4206.36,54.04,,DEFAULT,Iowa Trust & Savings Bank,Sac City,IA,
11945,5/30/2025,CHANNL,6275,IOWA TRUST & SAVINGS BANK,1153,1095.6,57.4,4.98,,DEFAULT,Iowa Trust & Savings Bank,Sac City,IA,
12012,1/8/2025,CHANNL,37100,DREES CO.,10321.46,5918.06,4403.4,42.66,165,1,Drees Company - Ecowater Systems,Carroll,IA,
12063,12/4/2024,CHANNL,2371,COAST SIGN  INCORPORATED,664.91,960.03,-295.12,-44.38,,51,Walgreens- Coast Signs,Des Moines,IA,
12063,12/4/2024,CHANNL,2371,COAST SIGN  INCORPORATED,1317.01,0,1317.01,100,,51,Walgreens- Coast Signs,Des Moines,IA,
12101,10/29/2025,CHANNL,6298,TEAM DENOVO,17449.39,4402.66,13046.73,74.77,,1,Valley Church,West Des Moines,IA,
12101,10/29/2025,CHANNL,6298,TEAM DENOVO,1414.25,570.16,844.09,59.68,,1,Valley Church,West Des Moines,IA,
12101,10/29/2025,CHANNL,6298,TEAM DENOVO,1414.25,453.87,960.38,67.91,,1,Valley Church,West Des Moines,IA,
12148,3/24/2025,CHANNL,3205,STRATUS,2201.7,1743.39,458.31,20.82,,67,US CELLULAR - STRATUS,ALGONA,IA,
12184,2/25/2025,CHANNL,6312,LKQ CORPORATION,3550.48,1995.3,1555.18,43.8,,DEFAULT,LKQ Corporation,Ankeny,IA,
12184,2/25/2025,CHANNL,6312,LKQ CORPORATION,3550.48,2014.89,1535.59,43.25,,DEFAULT,LKQ Corporation,Ankeny,IA,
12192,3/31/2025,CHANNL,6316,BEISSER LUMBER COMPANY,3812.57,2634.11,1178.46,30.91,,DEFAULT,Beisser Lumber Company,Johnston,IA,
12192,3/31/2025,CHANNL,6316,BEISSER LUMBER COMPANY,6774.4,3929.31,2845.09,42,,DEFAULT,Beisser Lumber Company,Johnston,IA,
12192,3/31/2025,CHANNL,6316,BEISSER LUMBER COMPANY,21578.98,16427.28,5151.7,23.87,,DEFAULT,Beisser Lumber Company,Johnston,IA,
12199,5/12/2025,CHANNL,6318,HEARTLAND ROOFING SIDING SOLAR,9877.49,7700.25,2177.24,22.04,263.96,DEFAULT,Heartland Roofing Siding Solar,Des Moines,IA,
12199,5/12/2025,CHANNL,6318,HEARTLAND ROOFING SIDING SOLAR,4982.44,1734.67,3247.77,65.18,,DEFAULT,Heartland Roofing Siding Solar,Des Moines,IA,
12206,2/24/2025,CHANNL,6319,CAFE CHAI,3502.5,2323.5,1179,33.66,188.7,DEFAULT,Cafe Chai,Des Moines,IA,
12245,4/28/2025,CHANNL,6278,DES MOINES IRON & SUPPLY COMPANY,15181.03,10901.61,4279.42,28.19,299.75,DEFAULT,Des Moines Iron & Supply Company,Des Moines,IA,
12245,4/28/2025,CHANNL,6278,DES MOINES IRON & SUPPLY COMPANY,629.6,510,119.6,19,,DEFAULT,Des Moines Iron & Supply Company,Des Moines,IA,
12245,4/28/2025,CHANNL,6278,DES MOINES IRON & SUPPLY COMPANY,3090.33,297.34,2792.99,90.38,,DEFAULT,Des Moines Iron & Supply Company,Des Moines,IA,
12274,3/24/2025,CHANNL,3205,STRATUS,3124,477.14,2646.86,84.73,,67,US Cellular - Stratus,Algona,IA,
12279,5/22/2025,CHANNL,5271,ANKENY FREE CHURCH,7945.83,5442.68,2503.15,31.5,306,DEFAULT,Ankeny Free Church,Ankeny,IA,
12279,5/22/2025,CHANNL,5271,ANKENY FREE CHURCH,6625.14,2662.72,3962.42,59.81,,DEFAULT,Ankeny Free Church,Ankeny,IA,
12305,3/13/2025,CHANNL,5666,ALTOONA SMILES PC FAMILY DENTISTRY,656.22,331.98,324.24,49.41,,DEFAULT,Altoona Smiles PC Family Dentistry,Altoona,IA,
12391,9/22/2025,CHANNL,6355,VERTICAL VISION FLIGHT ACADEMY BILLING,10568.11,8533.51,2034.6,19.25,266.49,1,Vertical Vision Flight Academy,Des Moines,IA,
12460,7/11/2025,CHANNL,4191,ROUTE 69 VAPOR,2062.19,1605.62,456.57,22.14,,DEFAULT,Route 69 Vapor,Des Moines,IA,
12461,8/11/2025,CHANNL,6366,THE BACK NINE,6184.23,3504.09,2680.14,43.34,416,DEFAULT,The Back Nine,Ankeny,IA,
12461,8/11/2025,CHANNL,6366,THE BACK NINE,7581.84,2550.98,5030.86,66.35,,DEFAULT,The Back Nine,Ankeny,IA,
12468,7/7/2025,CHANNL,2460,DOWNING INC.,625,322.51,302.49,48.4,,30,OAKS ON GRAND - DOWNING CONSTRUCTION,WEST DES MOINES,IA,
12500,10/14/2025,CHANNL,6373,K NAILS,3954.32,1886.28,2068.04,52.3,,DEFAULT,K Nails,Knoxville,IA,
12502,8/15/2025,CHANNL,5924,AMERICAN/ INTERSTATE SIGN CRAFTERS,1126.59,328.17,798.42,70.87,,1,Petco - American/ Interstate Sign Crafters,Des Moines,IA,
,,CHANNL,,Product Totals,178487.74,100135.45,78352.29,43.9,1905.9,,,,,
,,,,,,,,,,,,,,
12119,10/31/2025,DRCT,28110,CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,8625.09,14197.2,-5572.11,-64.6,,DEFAULT,City of Des Moines/ Purchasing Division/ Department of Finance,Des Moines,IA,
12119,10/31/2025,DRCT,28110,CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,4035.14,5654.45,-1619.31,-40.13,,DEFAULT,City of Des Moines/ Purchasing Division/ Department of Finance,Des Moines,IA,
12119,10/31/2025,DRCT,28110,CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,11756.17,3219.98,8536.19,72.61,,DEFAULT,City of Des Moines/ Purchasing Division/ Department of Finance,Des Moines,IA,
12119,10/31/2025,DRCT,28110,CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,1637.3,2999.26,-1361.96,-83.18,,DEFAULT,City of Des Moines/ Purchasing Division/ Department of Finance,Des Moines,IA,
12119,10/31/2025,DRCT,28110,CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,12532.28,4844.35,7687.93,61.35,,DEFAULT,City of Des Moines/ Purchasing Division/ Department of Finance,Des Moines,IA,
12119,10/31/2025,DRCT,28110,CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,8625.09,8221.86,403.23,4.68,,DEFAULT,City of Des Moines/ Purchasing Division/ Department of Finance,Des Moines,IA,
12119,10/31/2025,DRCT,28110,CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,1637.3,2360.69,-723.39,-44.18,,DEFAULT,City of Des Moines/ Purchasing Division/ Department of Finance,Des Moines,IA,
12119,10/31/2025,DRCT,28110,CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,6266.14,2011.45,4254.69,67.9,,DEFAULT,City of Des Moines/ Purchasing Division/ Department of Finance,Des Moines,IA,
12119,10/31/2025,DRCT,28110,CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,1535.68,1527.73,7.95,0.52,,DEFAULT,City of Des Moines/ Purchasing Division/ Department of Finance,Des Moines,IA,
12119,10/31/2025,DRCT,28110,CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,506.84,442.51,64.33,12.69,,DEFAULT,City of Des Moines/ Purchasing Division/ Department of Finance,Des Moines,IA,
12119,10/31/2025,DRCT,28110,CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,352.38,301.03,51.35,14.57,,DEFAULT,City of Des Moines/ Purchasing Division/ Department of Finance,Des Moines,IA,
12119,10/31/2025,DRCT,28110,CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,506.84,528.61,-21.77,-4.3,,DEFAULT,City of Des Moines/ Purchasing Division/ Department of Finance,Des Moines,IA,
12119,10/31/2025,DRCT,28110,CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,352.38,323.22,29.16,8.28,,DEFAULT,City of Des Moines/ Purchasing Division/ Department of Finance,Des Moines,IA,
12119,10/31/2025,DRCT,28110,CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,506.84,435.91,70.93,13.99,,DEFAULT,City of Des Moines/ Purchasing Division/ Department of Finance,Des Moines,IA,
12119,10/31/2025,DRCT,28110,CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,352.38,136.71,215.67,61.2,,DEFAULT,City of Des Moines/ Purchasing Division/ Department of Finance,Des Moines,IA,
12119,10/31/2025,DRCT,28110,CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,760.26,440.44,319.82,42.07,,DEFAULT,City of Des Moines/ Purchasing Division/ Department of Finance,Des Moines,IA,
12119,10/31/2025,DRCT,28110,CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,528.57,374.7,153.87,29.11,,DEFAULT,City of Des Moines/ Purchasing Division/ Department of Finance,Des Moines,IA,
12119,10/31/2025,DRCT,28110,CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,506.84,453.66,53.18,10.49,,DEFAULT,City of Des Moines/ Purchasing Division/ Department of Finance,Des Moines,IA,
12119,10/31/2025,DRCT,28110,CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,352.38,263.42,88.96,25.25,,DEFAULT,City of Des Moines/ Purchasing Division/ Department of Finance,Des Moines,IA,
12119,10/31/2025,DRCT,28110,CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,1013.68,474.3,539.38,53.21,,DEFAULT,City of Des Moines/ Purchasing Division/ Department of Finance,Des Moines,IA,
12119,10/31/2025,DRCT,28110,CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,704.76,483.55,221.21,31.39,,DEFAULT,City of Des Moines/ Purchasing Division/ Department of Finance,Des Moines,IA,
12119,10/31/2025,DRCT,28110,CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,506.84,422.17,84.67,16.71,,DEFAULT,City of Des Moines/ Purchasing Division/ Department of Finance,Des Moines,IA,
12119,10/31/2025,DRCT,28110,CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,506.84,355.51,151.33,29.86,,DEFAULT,City of Des Moines/ Purchasing Division/ Department of Finance,Des Moines,IA,
12119,10/31/2025,DRCT,28110,CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,352.38,409.43,-57.05,-16.19,,DEFAULT,City of Des Moines/ Purchasing Division/ Department of Finance,Des Moines,IA,
12170,3/3/2025,DRCT,6178,MEMBERS 1ST CREDIT UNION,801.66,850.46,-48.8,-6.09,,5,Members 1st Credit Union,Iowa Falls,IA,
12351,4/10/2025,DRCT,6346,WAUKEE OPERATIONS FACILITY,242.31,39.32,202.99,83.77,,DEFAULT,Waukee Operations Facility,Waukee,IA,
12392,6/12/2025,DRCT,4236,EASTER SEALS CAMP SUNNYSIDE,1432.76,1361.04,71.72,5.01,,DEFAULT,Easter Seals Camp Sunnyside,Des Moines,IA,
12539,9/22/2025,DRCT,18600,CAT SCALE,886.2,488.85,397.35,44.84,238.05,58,CAT #1211,RIDGEWAY,VA,
,,DRCT,,Product Totals,67823.33,53621.81,14201.52,20.94,238.05,,,,,
,,,,,,,,,,,,,,
12369,6/17/2025,ELMSTT,6352,BAYARD PUBLIC LIBRARY,17835.08,12782.52,5052.56,28.33,,DEFAULT,Bayard Public Library,Bayard,IA,
12378,5/2/2025,ELMSTT,6353,MCKEE RV - USED,832.05,855.72,-23.67,-2.84,,DEFAULT,McKee RV - Used,Perry,IA,
,,ELMSTT,,Product Totals,18667.13,13638.24,5028.89,26.94,0,,,,,
,,,,,,,,,,,,,,
11945-2,7/10/2025,INSTL,6275,IOWA TRUST & SAVINGS BANK,440,1804.89,-1364.89,-310.2,,DEFAULT,Iowa Trust & Savings Bank,Sac City,IA,
12011-2,12/23/2024,INSTL,5109,SERIGRAPHICS SIGN SYSTEM,1686.87,2337.71,-650.84,-38.58,,3,The Meridian,Des Moines,IA,
12011-2,12/23/2024,INSTL,5109,SERIGRAPHICS SIGN SYSTEM,796.39,617.47,178.92,22.47,,3,The Meridian,Des Moines,IA,
12079,3/6/2025,INSTL,6294,NEBRASKA FURNITURE MART,1508.9,6166.72,-4657.82,-308.69,210,DEFAULT,Nebraska Furniture Mart,Clive,IA,
12079,3/6/2025,INSTL,6294,NEBRASKA FURNITURE MART,941.82,450.88,490.94,52.13,,DEFAULT,Nebraska Furniture Mart,Clive,IA,
12079,3/6/2025,INSTL,6294,NEBRASKA FURNITURE MART,941.82,176.98,764.84,81.21,,DEFAULT,Nebraska Furniture Mart,Clive,IA,
12079,3/6/2025,INSTL,6294,NEBRASKA FURNITURE MART,321.92,22.22,299.7,93.1,,DEFAULT,Nebraska Furniture Mart,Clive,IA,
12079,3/6/2025,INSTL,6294,NEBRASKA FURNITURE MART,321.92,19.54,302.38,93.93,,DEFAULT,Nebraska Furniture Mart,Clive,IA,
12119,10/31/2025,INSTL,28110,CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,990.09,0,990.09,100,,DEFAULT,City of Des Moines/ Purchasing Division/ Department of Finance,Des Moines,IA,
12142,12/10/2024,INSTL,5791,VAN WALL EQUIPMENT,2452.18,1497.79,954.39,38.92,,10,Van Wall Equipment - John Deere,Toledo,IA,
12148,3/24/2025,INSTL,3205,STRATUS,4292.9,2249.97,2042.93,47.59,,67,US CELLULAR - STRATUS,ALGONA,IA,
12175,4/16/2025,INSTL,6310,LIVING FAITH LUTHERAN CHURCH,6117.06,4905.99,1211.07,19.8,250,DEFAULT,Living Faith Lutheran Church,Clive,IA,
12184,2/25/2025,INSTL,6312,LKQ CORPORATION,603.15,176.66,426.49,70.71,296,DEFAULT,LKQ Corporation,Ankeny,IA,
12192,3/31/2025,INSTL,6316,BEISSER LUMBER COMPANY,1043.49,352.5,690.99,66.22,852.57,DEFAULT,Beisser Lumber Company,Johnston,IA,
12192,3/31/2025,INSTL,6316,BEISSER LUMBER COMPANY,578.16,68.64,509.52,88.13,,DEFAULT,Beisser Lumber Company,Johnston,IA,
12197,1/17/2025,INSTL,6317,VAN WALL EQUIPMENT - JOHN DEERE,2411.6,1256.4,1155.2,47.9,,DEFAULT,Van Wall Equipment - John Deere,Story City,IA,
12261,5/29/2025,INSTL,3205,STRATUS,1898,942.43,955.57,50.35,,61,Walmart - stratus unlimited,Ames,IA,
12261,5/29/2025,INSTL,3205,STRATUS,4565.44,2727.58,1837.86,40.26,,61,Walmart - stratus unlimited,Ames,IA,
12266,3/24/2025,INSTL,3205,STRATUS,970.7,0,970.7,100,,67,US Cellular - Stratus,Algona,IA,
12321,4/8/2025,INSTL,5300,AMERICAN STATE BANK,4156.03,2240.28,1915.75,46.1,,2,American State Bank,Osceola,IA,
12358,5/15/2025,INSTL,6317,VAN WALL EQUIPMENT - JOHN DEERE,1906.82,2208.74,-301.92,-15.83,200,DEFAULT,Van Wall Equipment - John Deere,Story City,IA,
12395,7/8/2025,INSTL,3010,PATTISONID,1586.74,655.72,931.02,58.68,,28,United Rentals - Pattison ID,Des Moines,IA,
12395,7/8/2025,INSTL,3010,PATTISONID,1007.83,548.37,459.46,45.59,,28,United Rentals - Pattison ID,Des Moines,IA,
12395,7/8/2025,INSTL,3010,PATTISONID,252.43,76.23,176.2,69.8,,28,United Rentals - Pattison ID,Des Moines,IA,
12412,6/27/2025,INSTL,5791,VAN WALL EQUIPMENT,2651.93,1089.22,1562.71,58.93,,11,Van Wall Equipment - John Deere,Madrid,IA,
12467,7/31/2025,INSTL,6273,COAST SIGN,959.04,150.77,808.27,84.28,,5,TIAA- Coast Signs Inc.,Ames,IA,
12467,7/31/2025,INSTL,6273,COAST SIGN,583.9,66.88,517.02,88.55,,5,TIAA- Coast Signs Inc.,Ames,IA,
12476,8/15/2025,INSTL,6369,VAN WALL EQUIPMENT,2925.79,1401.53,1524.26,52.1,,DEFAULT,Van Wall Equipment,Sac City,IA,
12525,9/3/2025,INSTL,5924,AMERICAN/ INTERSTATE SIGN CRAFTERS,1342.38,384.15,958.23,71.38,,6,Home Depot - American/Interstate Signs,Ankeny,IA,
12531,10/6/2025,INSTL,18600,CAT SCALE,1764.9,539.84,1225.06,69.41,,79,CAT #1252,PELLA,IA,
12541,10/14/2025,INSTL,5859,VOORHEES COMPANY,1016,563.04,452.96,44.58,3,4,MEMBERS 1ST COMMUNITY CREDIT UNION - BRAD VOORHEES,IOWA FALLS,IA,
12582,10/6/2025,INSTL,6303,AMERICAN FENCE CO,2059.51,0,2059.51,100,,DEFAULT,American Fence Co,Johnston,IA,
SC8248,2/4/2025,INSTL,5924,AMERICAN/ INTERSTATE SIGN CRAFTERS,3503.21,1129.1,2374.11,67.77,,5,PETCO - AMERICAN/INTERSTATE SIGNCRAFTERS,DES MOINES,IA,
,,INSTL,,Product Totals,58598.92,36828.24,21770.68,37.15,1811.57,,,,,
,,,,,,,,,,,,,,
12101,10/29/2025,INT,6298,TEAM DENOVO,1540.26,625.06,915.2,59.42,,1,Valley Church,West Des Moines,IA,
12124,12/17/2024,INT,51400,THE MUTUAL GROUP,2087.96,709.2,1378.76,66.03,,DEFAULT,The Mutual Group,West Des Moines,IA,
12124,12/17/2024,INT,51400,THE MUTUAL GROUP,2087.96,486.12,1601.84,76.72,,DEFAULT,The Mutual Group,West Des Moines,IA,
12125,11/6/2024,INT,6304,ANKENY FIRE DEPARTMENT MUSEUM,728.39,247.29,481.1,66.05,,DEFAULT,Ankeny Fire Department Museum,Ankeny,IA,
12216,1/17/2025,INT,6283,IOWA SCHOOL FINANCE INFORMATION SERVICES,546.38,190.56,355.82,65.12,,DEFAULT,The Advocates Injury Attorneys,Des Moines,IA,
12242,8/27/2025,INT,6326,WAUKEE SCHOOL DISTRICT NATATORIUM,25110.63,21552.68,3557.95,14.17,,DEFAULT,Waukee School District Natatorium,Waukee,IA,
12242,8/27/2025,INT,6326,WAUKEE SCHOOL DISTRICT NATATORIUM,25110.63,26702.63,-1592,-6.34,,DEFAULT,Waukee School District Natatorium,Waukee,IA,
12243,2/20/2025,INT,6318,HEARTLAND ROOFING SIDING SOLAR,1814.05,766.8,1047.25,57.73,,DEFAULT,Heartland Roofing Siding Solar,Des Moines,IA,
12286,3/31/2025,INT,6178,MEMBERS 1ST CREDIT UNION,2034.14,1355.84,678.3,33.35,,1,Members 1st Credit Union,Ames,IA,
12309,4/15/2025,INT,6316,BEISSER LUMBER COMPANY,3296.97,1150.73,2146.24,65.1,,DEFAULT,Beisser Lumber Company,Johnston,IA,
12327,5/6/2025,INT,6323,JACKSON TAX & BUSINESS CONSULTING,3554.32,2277.21,1277.11,35.93,,DEFAULT,Jackson Tax & Business Consulting,West Des Moines,IA,
12492,9/8/2025,INT,6371,NORTHWESTERN MUTUAL,2460.63,1326.45,1134.18,46.09,,DEFAULT,Northwestern Mutual,Urbandale,IA,
12513,9/25/2025,INT,2460,DOWNING INC.,2746.42,858.03,1888.39,68.76,,32,Duggan Bertsch - Downing Construction,West Des Moines,IA,
12515,8/27/2025,INT,2460,DOWNING INC.,2058.01,889.79,1168.22,56.76,,33,Clemens Agency - Downing Construction,West Des Moines,IA,
,,INT,,Product Totals,75176.75,59138.39,16038.36,21.33,0,,,,,
,,,,,,,,,,,,,,
12199,5/12/2025,LIFTS,6318,HEARTLAND ROOFING SIDING SOLAR,2465,0,2465,100,,DEFAULT,Heartland Roofing Siding Solar,Des Moines,IA,
12323,3/24/2025,LIFTS,6344,BELCHER & LONG CORP-NORMANDY BILLING.,187.5,91.59,95.91,51.15,,2,NORMANDY TERRACE APARTMENTS,WEST DES MOINES,IA,
12334,3/31/2025,LIFTS,6344,BELCHER & LONG CORP-NORMANDY BILLING.,187.5,102.32,85.18,45.43,,2,NORMANDY TERRACE APARTMENTS,WEST DES MOINES,IA,
12363,4/15/2025,LIFTS,6344,BELCHER & LONG CORP-NORMANDY BILLING.,250,135.84,114.16,45.66,,2,NORMANDY TERRACE APARTMENTS,WEST DES MOINES,IA,
,,LIFTS,,Product Totals,3090,329.75,2760.25,89.33,0,,,,,
,,,,,,,,,,,,,,
12101,10/29/2025,MISC,6298,TEAM DENOVO,0,591.62,-591.62,,,1,Valley Church,West Des Moines,IA,
12168,12/19/2024,MISC,2209,HUBBELL REALTY,1087.99,683.55,404.44,37.17,,35,"RSC Partners, LLC - Hubbell Realty",Des Moines,IA,
12242,8/27/2025,MISC,6326,WAUKEE SCHOOL DISTRICT NATATORIUM,0,230.68,-230.68,,,DEFAULT,Waukee School District Natatorium,Waukee,IA,
12257,2/5/2025,MISC,5189,THE CONCRETE COMPANY,250,0,250,100,,DEFAULT,The Concrete Company,Grimes,IA,
12344,4/4/2025,MISC,6346,WAUKEE OPERATIONS FACILITY,1554.25,1050.25,504,32.43,,DEFAULT,Waukee Operations Facility,Waukee,IA,
12349,4/6/2025,MISC,18600,CAT SCALE,6987.75,2988.75,3999,57.23,211,DEFAULT,CAT SCALE,WALCOTT,IA,
12355,4/21/2025,MISC,6349,SAFE SECURED STORED,512.57,310.38,202.19,39.45,,1,Altoona RV & Boat Storage,Altoona,IA,
12356,4/9/2025,MISC,18600,CAT SCALE,0,0,0,,,DEFAULT,CAT SCALE,WALCOTT,IA,
12393,5/2/2025,MISC,18600,CAT SCALE,247.28,137.28,110,44.48,,170,CAT #812,CORNING,CA,
12434,6/20/2025,MISC,18600,CAT SCALE,5.07,2.9,2.17,42.8,,1143,CAT #3577,WELLSVILLE,KS,
12436,6/11/2025,MISC,6279,WOOF PACK RESORT & SPA,174.11,77.5,96.61,55.49,,DEFAULT,Woof Pack Resort & Spa,Johnston,IA,
12507,8/20/2025,MISC,18600,CAT SCALE,239.66,125.08,114.58,47.81,56.45,1158,CAT #10,ROSWELL,NM,
12556,9/12/2025,MISC,18600,CAT SCALE,4658.5,2053.18,2605.32,55.93,266.95,DEFAULT,CAT SCALE,WALCOTT,IA,
12601,10/15/2025,MISC,6398,EDDIE EDWARDS SIGNS  INC.,292.94,122.54,170.4,58.17,54.45,DEFAULT,"Eddie Edwards Signs, Inc.",Mt. Crawford,VA,
,,MISC,,Product Totals,16010.12,8373.71,7636.41,47.7,588.85,,,,,
,,,,,,,,,,,,,,
11912,5/30/2025,MONMNT,6362,CONCRETE TECHNOLOGIES INC.,21860,17011.42,4848.58,22.18,,1,RACCOON RIVER GREENWAY,WEST DES MOINES,IA,
11945-2,7/10/2025,MONMNT,6275,IOWA TRUST & SAVINGS BANK,53215.4,37151.79,16063.61,30.19,,DEFAULT,Iowa Trust & Savings Bank,Sac City,IA,
12038,12/27/2024,MONMNT,6179,CITY OF OGDEN,3079.27,1173.08,1906.19,61.9,,DEFAULT,City of Ogden,Ogden,IA,
12038,12/27/2024,MONMNT,6179,CITY OF OGDEN,25152.11,14636.18,10515.93,41.81,,DEFAULT,City of Ogden,Ogden,IA,
12073,4/5/2025,MONMNT,6292,J&M COMMERCIAL HOLDINGS LLC,17820.1,15246.05,2574.05,14.44,320.96,1,Grand Woods Office Park,West Des Moines,IA,
12073,4/5/2025,MONMNT,6292,J&M COMMERCIAL HOLDINGS LLC,9956.59,3081.99,6874.6,69.05,,1,Grand Woods Office Park,West Des Moines,IA,
12079,3/6/2025,MONMNT,6294,NEBRASKA FURNITURE MART,1896,1775.41,120.59,6.36,,DEFAULT,Nebraska Furniture Mart,Clive,IA,
12079,3/6/2025,MONMNT,6294,NEBRASKA FURNITURE MART,1713.5,1483.86,229.64,13.4,,DEFAULT,Nebraska Furniture Mart,Clive,IA,
12091,12/3/2024,MONMNT,6296,HEARTLAND CO-OP,5390.37,3151.87,2238.5,41.53,255,DEFAULT,Heartland Co-Op,Clive,IA,
12175,4/16/2025,MONMNT,6310,LIVING FAITH LUTHERAN CHURCH,52087.38,34174.92,17912.46,34.39,,DEFAULT,Living Faith Lutheran Church,Clive,IA,
12180,2/26/2025,MONMNT,2209,HUBBELL REALTY,7258.27,3655.24,3603.03,49.64,,36,Edencrest At Adel - Hubbell Realty,Adel,IA,
12232,3/31/2025,MONMNT,6283,IOWA SCHOOL FINANCE INFORMATION SERVICES,4038.28,1533.66,2504.62,62.02,276.95,DEFAULT,Iowa School Finance Information Services,Des Moines,IA,
12252,4/3/2025,MONMNT,6328,DISTRICT OPERATIONS FACILITY,1710.17,1303.28,406.89,23.79,136.93,1,Waukee Elevate Learning Center,West Des Moines,IA,
12252,4/3/2025,MONMNT,6328,DISTRICT OPERATIONS FACILITY,3262.66,1046.82,2215.84,67.92,,1,Waukee Elevate Learning Center,West Des Moines,IA,
12279,5/22/2025,MONMNT,5271,ANKENY FREE CHURCH,3974.23,3132.46,841.77,21.18,,DEFAULT,Ankeny Free Church,Ankeny,IA,
12389,5/23/2025,MONMNT,6283,IOWA SCHOOL FINANCE INFORMATION SERVICES,1004.3,266.11,738.19,73.5,202.68,1,Bright Foundation,Des Moines,IA,
12505,9/8/2025,MONMNT,5300,AMERICAN STATE BANK,3946.33,2099.89,1846.44,46.79,,DEFAULT,AMERICAN STATE BANK,Osceola,IA,
12531,10/6/2025,MONMNT,18600,CAT SCALE,4925.19,2520.54,2404.65,48.82,,79,CAT #1252,PELLA,IA,
12549,10/28/2025,MONMNT,2460,DOWNING INC.,2304.41,1273.55,1030.86,44.73,,30,Oaks On Grand - Downing Construction,West Des Moines,IA,
,,MONMNT,,Product Totals,224594.56,145718.12,78876.44,35.12,1192.52,,,,,
,,,,,,,,,,,,,,
12033-2,11/26/2024,OUTS,6288,POLK COUNTY AVIATION AUTHORITY,17766.41,12795,4971.41,27.98,,DEFAULT,Ankeny Regional Airport,Ankeny,IA,
12033-3,3/10/2025,OUTS,6288,POLK COUNTY AVIATION AUTHORITY,13853.28,10640,3213.28,23.2,,DEFAULT,Ankeny Regional Airport,Ankeny,IA,
12079,3/6/2025,OUTS,6294,NEBRASKA FURNITURE MART,4050,4236.84,-186.84,-4.61,,DEFAULT,Nebraska Furniture Mart,Clive,IA,
12174,12/12/2024,OUTS,6310,LIVING FAITH LUTHERAN CHURCH,450,300,150,33.33,,DEFAULT,Living Faith Lutheran Church,Clive,IA,
12367,5/13/2025,OUTS,6288,POLK COUNTY AVIATION AUTHORITY,7801.13,5493.75,2307.38,29.58,,DEFAULT,Ankeny Regional Airport,Ankeny,IA,
12367,5/13/2025,OUTS,6288,POLK COUNTY AVIATION AUTHORITY,365,0,365,100,,DEFAULT,Ankeny Regional Airport,Ankeny,IA,
,,OUTS,,Product Totals,44285.82,33465.59,10820.23,24.43,0,,,,,
,,,,,,,,,,,,,,
12275,2/28/2025,PLYWD,6330,LIFESTYLE COMMUNITIES BILLING,2656.36,1206.57,1449.79,54.58,217,1,Artessa,Des Moines,IA,
12452,7/11/2025,PLYWD,6178,MEMBERS 1ST CREDIT UNION,2514.4,2162.68,351.72,13.99,221,8,MEMBERS 1ST COMMUNITY CREDIT UNION - FINANCED BY,BOONE,IA,
,,PLYWD,,Product Totals,5170.76,3369.25,1801.51,34.84,438,,,,,
