"06 NOV 2025","16:25:48","","","GROSS MARGIN BY SALESPERSON",
"","","","","PERIOD: 11/01/19 through 10/31/20",

"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State",
"9479","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","76.11","42.90","33.21","43.63","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","56.44","42.90","13.54","23.99","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","44.34","79.56","-35.22","-79.43","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","174.06","9.19","164.87","94.72","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","61.44","0.00","61.44","100.00","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","1657.71","4976.38","-3318.67","-200.20","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","2049.36","0.00","2049.36","100.00","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","534.13","62.32","471.81","88.33","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","88.66","287.96","-199.30","-224.79","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","148.98","0.00","148.98","100.00","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","534.13","226.63","307.50","57.57","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","56.44","0.00","56.44","100.00","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","44.34","0.00","44.34","100.00","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","61.44","0.00","61.44","100.00","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","534.13","60.96","473.17","88.59","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","22.17","0.00","22.17","100.00","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","30.72","0.00","30.72","100.00","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","88.66","275.26","-186.60","-210.47","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","148.99","0.00","148.99","100.00","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","939.09","10252.32","-9313.23","-991.73","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","709.28","445.44","263.84","37.20","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","1514.48","837.30","677.18","44.71","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","540.60","859.98","-319.38","-59.08","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","1228.86","899.84","329.02","26.77","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-2","02/14/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","177.32","85.80","91.52","51.61","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-2","02/14/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","88.66","163.04","-74.38","-83.89","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-2","02/14/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","175.01","76.28","98.73","56.41","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-2","02/14/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","105.73","227.92","-122.19","-115.57","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-2","02/14/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","459.38","31.83","427.55","93.07","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-2","02/14/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","105.73","672.86","-567.13","-536.39","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-2","02/14/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","454.13","31.83","422.30","92.99","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-2","02/14/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","105.73","164.28","-58.55","-55.38","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-2","02/14/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","454.13","95.47","358.66","78.98","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-2","02/14/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","175.01","146.05","28.96","16.55","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-2","02/14/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","105.73","191.24","-85.51","-80.88","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-2","02/14/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","454.13","95.47","358.66","78.98","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-2","02/14/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","105.73","249.71","-143.98","-136.18","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-2","02/14/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","459.38","31.83","427.55","93.07","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-2","02/14/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","105.73","0.00","105.73","100.00","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-2","02/14/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","459.38","143.20","316.18","68.83","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-2","02/14/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","51.20","109.62","-58.42","-114.10","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-2","02/14/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","61.41","78.81","-17.40","-28.33","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-2","02/14/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","88.66","148.35","-59.69","-67.32","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-2","02/14/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","459.38","188.08","271.30","59.06","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-3","03/12/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","135.15","0.00","135.15","100.00","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-3","03/12/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","56.44","21.45","34.99","62.00","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-3","03/12/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","135.15","0.00","135.15","100.00","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-3","03/12/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","631.81","2383.76","-1751.95","-277.29","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-3","03/12/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","4332.52","2764.21","1568.31","36.20","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-4","03/16/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","7569.14","3200.00","4369.14","57.72","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-6","03/27/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","26.86","0.00","26.86","100.00","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9479-6","03/27/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","105.73","0.00","105.73","100.00","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9485","12/18/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","22171.75","0.00","22171.75","100.00","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9503","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","260.73","173.46","87.27","33.47","","JEFF","","","","","","9","HOUSE OF MERCY NEWTON","NEWTON","IA",
"9503","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","260.75","0.00","260.75","100.00","","JEFF","","","","","","9","HOUSE OF MERCY NEWTON","NEWTON","IA",
"9503","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","188.66","0.00","188.66","100.00","","JEFF","","","","","","9","HOUSE OF MERCY NEWTON","NEWTON","IA",
"9503","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","93.92","0.00","93.92","100.00","","JEFF","","","","","","9","HOUSE OF MERCY NEWTON","NEWTON","IA",
"9503","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","260.69","201.09","59.60","22.86","","JEFF","","","","","","9","HOUSE OF MERCY NEWTON","NEWTON","IA",
"9503","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","255.36","0.00","255.36","100.00","","JEFF","","","","","","9","HOUSE OF MERCY NEWTON","NEWTON","IA",
"9503","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","66.39","40.21","26.18","39.43","","JEFF","","","","","","9","HOUSE OF MERCY NEWTON","NEWTON","IA",
"9503","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","76.11","0.00","76.11","100.00","","JEFF","","","","","","9","HOUSE OF MERCY NEWTON","NEWTON","IA",
"9503","12/23/19","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","98.18","0.00","98.18","100.00","","JEFF","","","","","","9","HOUSE OF MERCY NEWTON","NEWTON","IA",
"9514","12/13/19","INSTL","5575","F45 TRAINING","974.33","536.25","438.08","44.96","","JEFF","","","","","","DEFAULT","F45 TRAINING","JOHNSTON","IA",
"9514","12/13/19","INSTL","5575","F45 TRAINING","270.30","681.87","-411.57","-152.26","","JEFF","","","","","","DEFAULT","F45 TRAINING","JOHNSTON","IA",
"9514","12/13/19","INSTL","5575","F45 TRAINING","734.62","461.19","273.43","37.22","","JEFF","","","","","","DEFAULT","F45 TRAINING","JOHNSTON","IA",
"9522","01/15/20","INSTL","5531","THE SIGN RESOURCE INC.","629.48","263.94","365.54","58.07","","JEFF","","","","","","1","TRACTOR SUPPLY CO.","ANKENY","IA",
"9522","01/15/20","INSTL","5531","THE SIGN RESOURCE INC.","0.00","0.00","0.00","","","JEFF","","","","","","1","TRACTOR SUPPLY CO.","ANKENY","IA",
"9541","12/27/19","INSTL","5258","PATTISONID","255.83","53.63","202.20","79.04","","JEFF","","","","","","6","JIFFY LUBE- CHANDLER SIGNS","DES MOINES","IA",
"9541","12/27/19","INSTL","5258","PATTISONID","211.51","40.21","171.30","80.99","","JEFF","","","","","","6","JIFFY LUBE- CHANDLER SIGNS","DES MOINES","IA",
"9552","03/13/20","INSTL","5597","MADISON COUNTY HEALTH CARE SYSTEM","429.78","404.90","24.88","5.79","37.00","JEFF","","","","","","DEFAULT","MADISON COUNTY HEALTH CARE SYSTEM","WINTERSET","IA",
"9552","03/13/20","INSTL","5597","MADISON COUNTY HEALTH CARE SYSTEM","921.19","482.14","439.05","47.66","","JEFF","","","","","","DEFAULT","MADISON COUNTY HEALTH CARE SYSTEM","WINTERSET","IA",
"9552","03/13/20","INSTL","5597","MADISON COUNTY HEALTH CARE SYSTEM","1157.99","555.56","602.43","52.02","","JEFF","","","","","","DEFAULT","MADISON COUNTY HEALTH CARE SYSTEM","WINTERSET","IA",
"9553","02/28/20","INSTL","5598","FARMERS BANK OF NORTHERN MISSOURI","0.00","40.53","-40.53","","","JEFF","","","","","","DEFAULT","FARMERS BANK OF NORTHERN MISSOURI","TRENTON","MO",
"9617","02/26/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","284.67","57.43","227.24","79.83","","JEFF","","","","","","9","HOUSE OF MERCY NEWTON","NEWTON","IA",
"9617","02/26/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","260.69","134.08","126.61","48.57","","JEFF","","","","","","9","HOUSE OF MERCY NEWTON","NEWTON","IA",
"9617","02/26/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","255.36","134.08","121.28","47.49","","JEFF","","","","","","9","HOUSE OF MERCY NEWTON","NEWTON","IA",
"9667","05/05/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","311.94","17.04","294.90","94.54","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667","05/05/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","218.33","42.94","175.39","80.33","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667","05/05/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","407.54","449.39","-41.85","-10.27","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667","05/05/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","122.79","119.07","3.72","3.03","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667","05/05/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","534.13","22.42","511.71","95.80","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667","05/05/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","454.13","13.24","440.89","97.08","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667","05/05/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","365.49","356.07","9.42","2.58","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667","05/05/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","354.64","160.25","194.39","54.81","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667","05/05/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","595.96","129.64","466.32","78.25","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667","05/05/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","167.12","52.91","114.21","68.34","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667","05/05/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","531.96","234.90","297.06","55.84","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667","05/05/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","893.94","364.00","529.94","59.28","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667","05/05/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","45.16","91.77","-46.61","-103.21","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667","05/05/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","95.80","82.58","13.22","13.80","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-2","06/30/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","135.15","109.77","25.38","18.78","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-2","06/30/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","56.44","34.69","21.75","38.54","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-2","06/30/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","56.44","13.24","43.20","76.54","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-2","06/30/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","112.88","42.90","69.98","62.00","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-2","06/30/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","88.66","0.00","88.66","100.00","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-2","06/30/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","95.80","0.00","95.80","100.00","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-2","06/30/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","56.44","21.45","34.99","62.00","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-2","06/30/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","76.11","0.00","76.11","100.00","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-2","06/30/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","66.49","10.73","55.76","83.86","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-2","06/30/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","76.11","32.18","43.93","57.72","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-2","06/30/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","88.66","10.73","77.93","87.90","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-2","06/30/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","76.11","21.45","54.66","71.82","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-2","06/30/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","88.66","21.45","67.21","75.81","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-2","06/30/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","76.11","32.18","43.93","57.72","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-2","06/30/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","88.66","32.18","56.48","63.70","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-2","06/30/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","95.80","36.19","59.61","62.22","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-2","06/30/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","167.37","21.45","145.92","87.18","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-2","06/30/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","88.66","21.45","67.21","75.81","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-3","09/01/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","818.55","997.52","-178.97","-21.86","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-3","09/01/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","1310.43","1330.41","-19.98","-1.52","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-3","09/01/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","496.13","270.87","225.26","45.40","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-3","09/01/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","687.81","698.92","-11.11","-1.62","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-3","09/01/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","631.81","438.13","193.68","30.65","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-3","09/01/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","496.13","572.28","-76.15","-15.35","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-3","09/01/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","685.34","332.41","352.93","51.50","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-3","09/01/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","218.33","333.40","-115.07","-52.70","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-3","09/01/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","88.66","64.35","24.31","27.42","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-3","09/01/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","132.99","0.00","132.99","100.00","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9667-3","09/01/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","143.49","0.00","143.49","100.00","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9668","05/28/20","INSTL","5634","OLSON CHIROPRACTIC HEALTH CENTER","1433.61","764.64","668.97","46.66","177.00","JEFF","","","","","","DEFAULT","OLSON CHIROPRACTIC HEALTH CENTER","ANKENY","IA",
"9693","04/22/20","INSTL","5258","PATTISONID","801.03","385.46","415.57","51.88","","JEFF","","","","","","7","CHICK-FIL-A #3526","WEST DES MOINES","IA",
"9767","10/20/20","INSTL","4170","KNAPP PROPERTIES","859.03","76.00","783.03","91.15","","JEFF","","","","","","3","THE PRESERVE","WEST DES MOINES","IA",
"9767","10/20/20","INSTL","4170","KNAPP PROPERTIES","2072.70","152.00","1920.70","92.67","","JEFF","","","","","","3","THE PRESERVE","WEST DES MOINES","IA",
"9798","08/18/20","INSTL","5679","SOUTH STORY BANK & TRUST","156.93","155.77","1.16","0.74","376.85","JEFF","","","","","","DEFAULT","SOUTH STORY BANK & TRUST","WEST DES MOINES","IA",
"9803","06/30/20","INSTL","5258","PATTISONID","150.08","105.82","44.26","29.49","","JEFF","","","","","","7","CHICK-FIL-A #3526","WEST DES MOINES","IA",
"9822","08/24/20","INSTL","2395","ARCHITECTURAL GRAPHICS  INC.","1186.22","1029.18","157.04","13.24","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9828","09/02/20","INSTL","5688","ARCORO","252.47","3.80","248.67","98.49","","JEFF","","","","","","DEFAULT","ARCORO","DES MOINES","IA",
"9856","08/12/20","INSTL","3951","ALLEN INDUSTRIES   INC","250.00","120.66","129.34","51.74","","JEFF","","","","","","15","JOHN DEERE","HARCOURT","IA",
"9876","10/29/20","INSTL","5712","COLORADO LETTERS AND SIGNS  LLC","613.67","646.48","-32.81","-5.35","384.00","JEFF","","","","","","1","ZIGGI´S COFFEE","ANKENY","IA",
"9876","10/29/20","INSTL","5712","COLORADO LETTERS AND SIGNS  LLC","969.34","685.90","283.44","29.24","","JEFF","","","","","","1","ZIGGI´S COFFEE","ANKENY","IA",
"9876","10/29/20","INSTL","5712","COLORADO LETTERS AND SIGNS  LLC","755.83","900.12","-144.29","-19.09","","JEFF","","","","","","1","ZIGGI´S COFFEE","ANKENY","IA",
"9876","10/29/20","INSTL","5712","COLORADO LETTERS AND SIGNS  LLC","985.05","455.44","529.61","53.76","","JEFF","","","","","","1","ZIGGI´S COFFEE","ANKENY","IA",
"9876","10/29/20","INSTL","5712","COLORADO LETTERS AND SIGNS  LLC","207.17","66.15","141.02","68.07","","JEFF","","","","","","1","ZIGGI´S COFFEE","ANKENY","IA",
"9876","10/29/20","INSTL","5712","COLORADO LETTERS AND SIGNS  LLC","95.80","50.77","45.03","47.00","","JEFF","","","","","","1","ZIGGI´S COFFEE","ANKENY","IA",
"9877","09/03/20","INSTL","5701","PRICE CHOPPER","706.67","306.34","400.33","56.65","","JEFF","","","","","","DEFAULT","PRICE CHOPPER","DES MOINES","IA",
"9883","10/20/20","INSTL","3178","SOUTH WATER SIGNS","361.31","1499.28","-1137.97","-314.96","250.63","JEFF","","","","","","2","H & R BLOCK","WEST DES MOINES","IA",
"9883","10/20/20","INSTL","3178","SOUTH WATER SIGNS","693.82","0.00","693.82","100.00","","JEFF","","","","","","2","H & R BLOCK","WEST DES MOINES","IA",
"9888","10/30/20","INSTL","5708","SOUTH STORY BANK & TRUST","1180.43","478.21","702.22","59.49","","JEFF","","","","","","DEFAULT","SOUTH STORY BANK & TRUST","HUXLEY","IA",
"9891","10/21/20","INSTL","82800","O'REILLY AUTO PARTS","545.77","620.54","-74.77","-13.70","160.00","JEFF","","","","","","4","O´REILLY AUTO PARTS","NEWTON","IA",
"9898","09/18/20","INSTL","3951","ALLEN INDUSTRIES   INC","640.00","305.63","334.37","52.25","","JEFF","","","","","","9","MACK TRUCKS / ALLEN INDUSTRIES","CARROLL","IA",
"9916","10/07/20","INSTL","5647","BATTEN BROTHERS SIGN","757.65","304.24","453.41","59.84","225.65","JEFF","","","","","","2","DATA AXLE","AMES","IA",
"9936","10/30/20","INSTL","3205","STRATUS","340.91","19.30","321.61","94.34","","JEFF","","","","","","25","UNITED HEALTH CARE","WEST DES MOINES","IA",
"9936","10/30/20","INSTL","3205","STRATUS","112.89","162.64","-49.75","-44.07","","JEFF","","","","","","25","UNITED HEALTH CARE","WEST DES MOINES","IA",
"9945","10/14/20","INSTL","5679","SOUTH STORY BANK & TRUST","167.12","125.34","41.78","25.00","","JEFF","","","","","","DEFAULT","SOUTH STORY BANK & TRUST","WEST DES MOINES","IA",
"","","INSTL","","Product Totals","122342.91","74359.10","47983.81","39.22","2310.43","JEFF",

"9451","11/06/19","INT","5554","IOWA TRUST AND SAVINGS BANK","1059.19","453.08","606.11","57.22","","JEFF","","","","","","DEFAULT","IOWA TRUST AND SAVINGS BANK","PANORA","IA",
