"06 NOV 2025","16:26:18","","","GROSS MARGIN BY SALESPERSON",
"","","","","PERIOD: 11/01/18 through 10/31/19",

"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State",
"9017-2","03/31/19","MISC","5439","EDWARD JONES","0.00","358.59","-358.59","","","JEFF","","","","","","1","EDWARD JONES","ANKENY","IA",
"9021","03/04/19","MISC","5404","MAXIMUM VISIBILITY","2350.28","1289.23","1061.05","45.15","","JEFF","","","","","","1","FOREVER 21","ALTOONA","IA",
"9060","02/25/19","MISC","5459","TSS","98.19","132.96","-34.77","-35.41","","JEFF","","","","","","DEFAULT","NATIONAL CARWASH SOLUTIONS, INC.","GRIMES","IA",
"9121","04/03/19","MISC","5474","RTL EQUIPMENT","425.00","235.78","189.22","44.52","","JEFF","","","","","","DEFAULT","RTL EQUIPMENT","GRIIMES","IA",
"9121","04/03/19","MISC","5474","RTL EQUIPMENT","425.00","150.16","274.84","64.67","","JEFF","","","","","","DEFAULT","RTL EQUIPMENT","GRIIMES","IA",
"9279","07/12/19","MISC","5474","RTL EQUIPMENT","255.00","128.70","126.30","49.53","","JEFF","","","","","","DEFAULT","RTL EQUIPMENT","GRIMES","IA",
"","","MISC","","Product Totals","4290.45","2888.00","1402.45","32.69","0.00","JEFF",

"8893","01/18/19","MONMNT","28110","CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE","4522.57","2895.70","1626.87","35.97","","JEFF","","","","","","5","CITY OF DES MOINES / PURCHASING DIVISION / DEPARTMENT OF FINANCE","DES MOINES","IA",
"9052-2","06/05/19","MONMNT","5456","ST. PAUL LUTHERAN CHURCH","6486.04","3722.28","2763.76","42.61","","JEFF","","","","","","DEFAULT","ST. PAUL LUTHERAN CHURCH","WINTERSET","IA",
"9052-2","06/05/19","MONMNT","5456","ST. PAUL LUTHERAN CHURCH","3155.36","2450.00","705.36","22.35","","JEFF","","","","","","DEFAULT","ST. PAUL LUTHERAN CHURCH","WINTERSET","IA",
"9052-2","06/05/19","MONMNT","5456","ST. PAUL LUTHERAN CHURCH","2871.86","2225.00","646.86","22.52","","JEFF","","","","","","DEFAULT","ST. PAUL LUTHERAN CHURCH","WINTERSET","IA",
"9179","09/30/19","MONMNT","5430","HINTZ FAMILY DENTISTRY","4704.63","2575.67","2128.96","45.25","307.00","JEFF","","","","","","DEFAULT","HINTZ FAMILY DENTISTRY","ANKENY","IA",
"9179","09/30/19","MONMNT","5430","HINTZ FAMILY DENTISTRY","5203.56","3800.45","1403.11","26.96","","JEFF","","","","","","DEFAULT","HINTZ FAMILY DENTISTRY","ANKENY","IA",
"9179","09/30/19","MONMNT","5430","HINTZ FAMILY DENTISTRY","2760.41","2055.00","705.41","25.55","","JEFF","","","","","","DEFAULT","HINTZ FAMILY DENTISTRY","ANKENY","IA",
"9218","09/24/19","MONMNT","5348","PANORA STATE BANK","954.22","370.53","583.69","61.17","","JEFF","","","","","","DEFAULT","PANORA STATE BANK","PANORA","IA",
"9281","07/24/19","MONMNT","5522","MOM'S MEALS NOURISH CARE","7224.23","3241.43","3982.80","55.13","258.00","JEFF","","","","","","DEFAULT","MOM´S MEALS NOURISH CARE","ANKENY","IA",
"9281","07/24/19","MONMNT","5522","MOM'S MEALS NOURISH CARE","520.15","615.30","-95.15","-18.29","","JEFF","","","","","","DEFAULT","MOM´S MEALS NOURISH CARE","ANKENY","IA",
"9329","09/20/19","MONMNT","5528","ADVANCE AUTO PARTS","1792.77","1056.53","736.24","41.07","170.70","JEFF","","","","","","2","SMITH AUTOMOTIVE","PLEASANT HILL","IA",
"9412","10/16/19","MONMNT","3951","ALLEN INDUSTRIES   INC","575.00","259.01","315.99","54.95","","JEFF","","","","","","13","MACK TRUCKS--ALLEN INDUSTRIES","FORT DODGE","IA",
"","","MONMNT","","Product Totals","40770.80","25266.90","15503.90","38.03","735.70","JEFF",

"8989","01/19/19","PLCUT","5319","STATE FARM - STEVE CURREN","344.87","148.25","196.62","57.01","","JEFF","","","","","","DEFAULT","STATE FARM - STEVE CURREN","WEST DES MOINES","IA",
"","","PLCUT","","Product Totals","344.87","148.25","196.62","57.01","0.00","JEFF",

"8870","11/11/18","PLFORM","5378","PIONEER MUSIC COMPANY","1434.60","909.90","524.70","36.57","75.00","JEFF","","","","","","DEFAULT","PIONEER MUSIC COMPANY","GRIMES","IA",
"","","PLFORM","","Product Totals","1434.60","909.90","524.70","36.57","75.00","JEFF",

"8845","11/16/18","PRMT","5348","PANORA STATE BANK","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","PANORA STATE BANK","PANORA","IA",
"8873","12/31/18","PRMT","3534","ADVANCE SIGN GROUP  LLC","0.00","0.00","0.00","","","JEFF","","","","","","3","BUCKLE #23","CARROLL","IA",
"8893","01/18/19","PRMT","28110","CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE","0.00","0.00","0.00","","","JEFF","","","","","","5","CITY OF DES MOINES / PURCHASING DIVISION / DEPARTMENT OF FINANCE","DES MOINES","IA",
"8902","11/27/18","PRMT","5394","FEUERHELM LAW","0.00","0.00","0.00","","210.00","JEFF","","","","","","DEFAULT","FEUERHELM LAW","DES MOINES","IA",
"8919","12/17/18","PRMT","5404","MAXIMUM VISIBILITY","0.00","0.00","0.00","","","JEFF","","","","","","1","FOREVER 21","ALTOONA","IA",
"8936","02/14/19","PRMT","4478","PARK AVENUE CONSULTING  LLC","0.00","0.00","0.00","","","JEFF","","","","","","1","ADVENTURELAND DRIVE SELF STORAGE","ALTOONA","IA",
"8938","02/05/19","PRMT","5379","IOWA TRUST & SAVINGS BANK","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","IOWA TRUST & SAVINGS BANK","EMMETSBURG","IA",
"8953","01/10/19","PRMT","5415","PANKA","0.00","19.55","-19.55","","","JEFF","","","","","","DEFAULT","PANKA","DES MOINES","IA",
"8955","01/15/19","PRMT","5421","FANGMAN FAMILY CHIROPRACTIC","0.00","58.63","-58.63","","","JEFF","","","","","","DEFAULT","FANGMAN FAMILY CHIROPRACTIC","GRIMES","IA",
"8975","01/31/19","PRMT","4258","JONES SIGN CO","0.00","58.63","-58.63","","","JEFF","","","","","","12","MARSHALLS - JONES SIGN CO","WEST DES MOINES","IA",
"8981","02/04/19","PRMT","5430","HINTZ FAMILY DENTISTRY","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","HINTZ FAMILY DENTISTRY","ANKENY","IA",
"8986","12/28/18","PRMT","5432","LA CROSSE SIGN CO.  INC.","0.00","58.63","-58.63","","170.00","JEFF","","","","","","1","MARINE CREDIT UNION","DES MOINES","IA",
"8987","12/28/18","PRMT","5432","LA CROSSE SIGN CO.  INC.","0.00","19.55","-19.55","","","JEFF","","","","","","2","MARINE CREDIT UNION","WEST DES MOINES","IA",
"8990","08/08/19","PRMT","5433","JOEY'S AUTO SHOP","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","JOEY´S AUTO SHOP","DES MOINES","IA",
"8991","01/19/19","PRMT","30850","CORNERSTONE COMMERCIAL CONSTRU","0.00","39.08","-39.08","","","JEFF","","","","","","1","NORMA JEAN'S THREADS - CORNERSTONE","WINTERSET","IA",
"9001","02/19/19","PRMT","5435","SHOKAI","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","SHOKAI","WEST DES MOINES","IA",
"9003","03/12/19","PRMT","5257","ELRO SIGNS","0.00","0.00","0.00","","","JEFF","","","","","","1","CUBESMART","DES MOINES","IA",
"9017","02/20/19","PRMT","5439","EDWARD JONES","0.00","0.00","0.00","","","JEFF","","","","","","1","EDWARD JONES","ANKENY","IA",
"9020-2","07/08/19","PRMT","2371","COAST SIGN  INCORPORATED","0.00","0.00","0.00","","","JEFF","","","","","","39","T-MOBILE 257F - COAST SIGN INC.","WEST DES MOINES","IA",
"9022","02/04/19","PRMT","2708","JNB SIGNS","135.00","19.55","115.45","85.52","271.95","JEFF","","","","","","3","FIVE GUYS","AMES","IA",
"9035","04/19/19","PRMT","5445","WINDSOR HEIGHTS LUTHERAN CHURCH","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","WINDSOR HEIGHTS LUTHERAN CHURCH","WINDSOR HEIGHTS","IA",
"9046","03/27/19","PRMT","5454","BRANSTAD OLSON LAW OFFICES","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","BRANSTAD OLSON LAW OFFICES","DES MOINES","IA",
"9061","03/31/19","PRMT","5460","CLASSY NAILS & SPA","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","CLASSY NAILS & SPA","ANKENY","IA",
"9070","04/10/19","PRMT","5463","NATAVI C/O DMI","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","NATAVI","GRIMES","IA",
"9090","05/30/19","PRMT","2546","COLITE INTERNATIONAL","0.00","0.00","0.00","","","JEFF","","","","","","7","CORTEVA","ALGONA","IA",
"9091","05/23/19","PRMT","2546","COLITE INTERNATIONAL","135.00","0.00","135.00","100.00","","JEFF","","","","","","8","CORTEVA","FREMONT","IA",
"9096","03/26/19","PRMT","4258","JONES SIGN CO","135.00","0.00","135.00","100.00","","JEFF","","","","","","14","TJ MAXX - 853","ANKENY","IA",
"9103","05/16/19","PRMT","5469","TRUSTY AFRICAN MARKET","0.00","39.08","-39.08","","186.00","JEFF","","","","","","DEFAULT","TRUSTY AFRICAN MARKET","WINDSOR HEIGHTS","IA",
"9125","04/19/19","PRMT","5090","COLBY INTERESTS","0.00","0.00","0.00","","","JEFF","","","","","","15","LICE CLINICS OF America","WINDSOR HEIGHTS","IA",
"9133","09/20/19","PRMT","5176","ALLEN INDUSTRIES - HARMON SIGN DIVISION","0.00","0.00","0.00","","","JEFF","","","","","","3","PETCO","DES MOINES","IA",
"9152","08/07/19","PRMT","2546","COLITE INTERNATIONAL","0.00","0.00","0.00","","","JEFF","","","","","","6","CORTEVA","ALGONA","IA",
"9172","09/20/19","PRMT","2546","COLITE INTERNATIONAL","0.00","0.00","0.00","","","JEFF","","","","","","10","CORTEVA","AURELIA","IA",
"9179","09/30/19","PRMT","5430","HINTZ FAMILY DENTISTRY","0.00","30.40","-30.40","","","JEFF","","","","","","DEFAULT","HINTZ FAMILY DENTISTRY","ANKENY","IA",
"9190","06/12/19","PRMT","5503","RAINBOW PLAY SYSTEMS","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","RAINBOW PLAY SYSTEMS","GRIMES","IA",
"9215","05/31/19","PRMT","5090","COLBY INTERESTS","0.00","0.00","0.00","","","JEFF","","","","","","17","TRULY NAILS - COLBY INTERESTS","CLIVE","IA",
"9217","07/17/19","PRMT","5479","OUTLAW SIGNS","0.00","0.00","0.00","","","JEFF","","","","","","1","ANIMAL HEALTH INTERNATIONAL INC","CARROLL","IA",
"9221","08/06/19","PRMT","5507","21ST CENTURY REHAB","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","21ST CENTURY REHAB","BOONE","IA",
"9246","10/11/19","PRMT","2787","FAMILY VIDEO","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","FAMILY VIDEO","URBANDALE","IA",
"9251","08/27/19","PRMT","2692","ALBRECHT SIGNS","0.00","60.80","-60.80","","205.00","JEFF","","","","","","4","ONYX ","DES MOINES","IA",
"9276","07/16/19","PRMT","2708","JNB SIGNS","0.00","0.00","0.00","","","JEFF","","","","","","3","FIVE GUYS","AMES","IA",
"9281","07/24/19","PRMT","5522","MOM'S MEALS NOURISH CARE","0.00","60.80","-60.80","","","JEFF","","","","","","DEFAULT","MOM´S MEALS NOURISH CARE","ANKENY","IA",
"9303","08/30/19","PRMT","5528","ADVANCE AUTO PARTS","135.00","70.93","64.07","47.46","","JEFF","","","","","","1","J´S TIRE & AUTO - ADVANCE AUTO PARTS","DES MOINES","IA",
"9308","10/14/19","PRMT","5530","AMCOR","0.00","40.53","-40.53","","","JEFF","","","","","","DEFAULT","AMCOR","DES MOINES","IA",
"9320","08/16/19","PRMT","5535","MOM'S MEALS","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","MOM´S MEALS","GRINNELL","IA",
"9322","08/15/19","PRMT","2395","ARCHITECTURAL GRAPHICS  INC.","240.00","50.67","189.33","78.89","50.00","JEFF","","","","","","9","HOUSE OF MERCY NEWTON","NEWTON","IA",
"9353","09/16/19","PRMT","5012","INTERSTATE SIGN CRAFTERS  LLC","176.90","0.00","176.90","100.00","","JEFF","","","","","","3","WELLS FARGO","PELLA","IA",
"9353-2","09/23/19","PRMT","5012","INTERSTATE SIGN CRAFTERS  LLC","0.00","0.00","0.00","","150.00","JEFF","","","","","","3","WELLS FARGO","PELLA","IA",
"9361","10/29/19","PRMT","2395","ARCHITECTURAL GRAPHICS  INC.","600.00","40.53","559.47","93.25","360.00","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9377","10/18/19","PRMT","5544","AMCOR","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","AMCOR","CENTERVILLE","IA",
"9386","10/16/19","PRMT","5547","50TH STREET TAP","0.00","70.93","-70.93","","","JEFF","","","","","","DEFAULT","50TH STREET TAP","WEST DES MOINES","IA",
"","","PRMT","","Product Totals","1556.90","738.29","818.61","52.58","1602.95","JEFF",

"8936","02/14/19","PYLON","4478","PARK AVENUE CONSULTING  LLC","25632.89","17005.02","8627.87","33.66","135.00","JEFF","","","","","","1","ADVENTURELAND DRIVE SELF STORAGE","ALTOONA","IA",
"","","PYLON","","Product Totals","25632.89","17005.02","8627.87","33.66","135.00","JEFF",

"8916","11/26/18","REPFCE","5402","CRICKET WIRELESS","806.46","449.31","357.15","44.29","30.00","JEFF","","","","","","DEFAULT","CRICKET WIRELESS","CLIVE","IA",
"8924","11/13/18","REPFCE","4258","JONES SIGN CO","175.34","61.51","113.83","64.92","","JEFF","","","","","","12","MARSHALLS - JONES SIGN CO","WEST DES MOINES","IA",
"9136","04/28/19","REPFCE","5479","OUTLAW SIGNS","550.00","235.45","314.55","57.19","","JEFF","","","","","","1","ANIMAL HEALTH INTERNATIONAL INC","CARROLL","IA",
"9217","07/17/19","REPFCE","5479","OUTLAW SIGNS","4216.44","2440.42","1776.02","42.12","150.00","JEFF","","","","","","1","ANIMAL HEALTH INTERNATIONAL INC","CARROLL","IA",
"9303","08/30/19","REPFCE","5528","ADVANCE AUTO PARTS","1621.63","877.60","744.03","45.88","","JEFF","","","","","","1","J´S TIRE & AUTO - ADVANCE AUTO PARTS","DES MOINES","IA",
"","","REPFCE","","Product Totals","7369.87","4064.29","3305.58","44.85","180.00","JEFF",

"SC5564","11/08/18","SRVCE","5197","POWER LIFE YOGA","243.75","223.25","20.50","8.41","","JEFF","","","","","","2","POWER LIFE YOGA","WEST DES MOINES","IA",
"SC5567","11/14/18","SRVCE","5197","POWER LIFE YOGA","193.54","107.13","86.41","44.65","","JEFF","","","","","","DEFAULT","POWER LIFE YOGA","WEST DES MOINES","IA",
"SC5587","12/05/18","SRVCE","5414","UBER","267.83","158.38","109.45","40.87","","JEFF","","","","","","DEFAULT","UBER","CLIVE","IA",
"SC5750","04/16/19","SRVCE","5005","DINO'S STORAGE","284.09","147.14","136.95","48.21","","JEFF","","","","","","1","DINO´S STORAGE","DES MOINES","IA",
"SC5766","05/12/19","SRVCE","5197","POWER LIFE YOGA","0.00","121.92","-121.92","","","JEFF","","","","","","DEFAULT","POWER LIFE YOGA","WEST DES MOINES","IA",
"SC5887","09/13/19","SRVCE","5433","JOEY'S AUTO SHOP","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","JOEY´S AUTO SHOP","DES MOINES","IA",
"SC5894","10/25/19","SRVCE","5319","STATE FARM - STEVE CURREN","0.00","53.63","-53.63","","","JEFF","","","","","","DEFAULT","STATE FARM - STEVE CURREN","WEST DES MOINES","IA",
"SC5894","10/25/19","SRVCE","5319","STATE FARM - STEVE CURREN","0.00","26.83","-26.83","","","JEFF","","","","","","DEFAULT","STATE FARM - STEVE CURREN","WEST DES MOINES","IA",
"SC5935","10/11/19","SRVCE","2787","FAMILY VIDEO","85.00","26.83","58.17","68.44","","JEFF","","","","","","DEFAULT","FAMILY VIDEO","URBANDALE","IA",
"SC5936","10/10/19","SRVCE","5326","FAMILY VIDEO","85.00","26.83","58.17","68.44","","JEFF","","","","","","DEFAULT","FAMILY VIDEO","DES MOINES","IA",
"SC5945","10/25/19","SRVCE","84700","DAVE FEGLEY","0.00","134.08","-134.08","","","JEFF","","","","","","DEFAULT","PARK AVE CAR WASH","Des Moines","IA",
"","","SRVCE","","Product Totals","1159.21","1026.02","133.19","11.49","0.00","JEFF",

"8919","12/17/18","SURVEY","5404","MAXIMUM VISIBILITY","350.00","132.40","217.60","62.17","210.00","JEFF","","","","","","1","FOREVER 21","ALTOONA","IA",
"9003","03/12/19","SURVEY","5257","ELRO SIGNS","250.00","346.30","-96.30","-38.52","613.00","JEFF","","","","","","1","CUBESMART","DES MOINES","IA",
"9006","02/19/19","SURVEY","3534","ADVANCE SIGN GROUP  LLC","400.00","50.98","349.02","87.26","","JEFF","","","","","","4","BUCKLE #64 North Grand Mall ","AMES","IA",
"9024","03/31/19","SURVEY","2708","JNB SIGNS","400.00","133.71","266.29","66.57","","JEFF","","","","","","3","FIVE GUYS","AMES","IA",
"9032","01/31/19","SURVEY","4258","JONES SIGN CO","250.00","90.09","159.91","63.96","","JEFF","","","","","","14","TJ MAXX - 853","ANKENY","IA",
"9049","02/12/19","SURVEY","5176","ALLEN INDUSTRIES - HARMON SIGN DIVISION","250.00","51.48","198.52","79.41","","JEFF","","","","","","2","PETCO","WEST DES MOINES","IA",
"9050","02/12/19","SURVEY","5176","ALLEN INDUSTRIES - HARMON SIGN DIVISION","250.00","38.61","211.39","84.56","","JEFF","","","","","","3","PETCO","DES MOINES","IA",
"9089","03/13/19","SURVEY","2546","COLITE INTERNATIONAL","350.00","489.06","-139.06","-39.73","","JEFF","","","","","","6","CORTEVA","ALGONA","IA",
"9090","05/30/19","SURVEY","2546","COLITE INTERNATIONAL","300.00","0.00","300.00","100.00","","JEFF","","","","","","7","CORTEVA","ALGONA","IA",
"9133","09/20/19","SURVEY","5176","ALLEN INDUSTRIES - HARMON SIGN DIVISION","85.00","0.00","85.00","100.00","","JEFF","","","","","","3","PETCO","DES MOINES","IA",
"9153","08/08/19","SURVEY","5486","INTERNATIONAL AGRI-CENTER","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","INTERNATIONAL AGRI-CENTER","TULARE","CA",
"9172","09/20/19","SURVEY","2546","COLITE INTERNATIONAL","725.00","2289.00","-1564.00","-215.72","185.00","JEFF","","","","","","10","CORTEVA","AURELIA","IA",
"9192","06/05/19","SURVEY","2395","ARCHITECTURAL GRAPHICS  INC.","250.00","404.90","-154.90","-61.96","","JEFF","","","","","","12","MERCY CLINICS FAMILY MEDICINE - 480","GRIMES","IA",
"9193","06/05/19","SURVEY","2395","ARCHITECTURAL GRAPHICS  INC.","600.00","424.95","175.05","29.18","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9194","06/05/19","SURVEY","2395","ARCHITECTURAL GRAPHICS  INC.","300.00","417.76","-117.76","-39.25","","JEFF","","","","","","14","MERCY HEALTH NETWORK - 465","CLIVE","IA",
"9195","06/05/19","SURVEY","2395","ARCHITECTURAL GRAPHICS  INC.","500.00","298.68","201.32","40.26","","JEFF","","","","","","15","MERCY HEALTH & FITNESS - 460","CLIVE","IA",
"9196","06/05/19","SURVEY","2395","ARCHITECTURAL GRAPHICS  INC.","300.00","0.00","300.00","100.00","","JEFF","","","","","","16","MERCY CANCER CENTER WEST LAKES - 461","CLIVE","IA",
"9199","05/17/19","SURVEY","2395","ARCHITECTURAL GRAPHICS  INC.","375.00","107.25","267.75","71.40","","JEFF","","","","","","9","HOUSE OF MERCY NEWTON","NEWTON","IA",
"9200","05/31/19","SURVEY","2395","ARCHITECTURAL GRAPHICS  INC.","550.00","175.41","374.59","68.11","","JEFF","","","","","","11","MERCY INDIANOLA IMAGING - 183","INDIANOLA","IA",
"9201","06/05/19","SURVEY","2395","ARCHITECTURAL GRAPHICS  INC.","1600.00","489.60","1110.40","69.40","","JEFF","","","","","","10","MERCY NORTH - 514","ANKENY","IA",
"9234","07/19/19","SURVEY","5512","COPY SYSTEMS","0.00","54.51","-54.51","","","JEFF","","","","","","DEFAULT","COPY SYSTEMS","DES MOINES","IA",
"9315","07/31/19","SURVEY","5531","THE SIGN RESOURCE INC.","250.00","32.72","217.28","86.91","","JEFF","","","","","","1","TRACTOR SUPPLY CO.","ANKENY","IA",
"9407","10/03/19","SURVEY","2395","ARCHITECTURAL GRAPHICS  INC.","200.00","40.53","159.47","79.74","","JEFF","","","","","","13","MERCY CLINICS WEST - 468","CLIVE","IA",
"9428","10/24/19","SURVEY","3144","YESCO - ACCOUNTS PAYABLE","250.00","67.04","182.96","73.18","","JEFF","","","","","","3","GIORDANO´S","WEST DES MOINES","IA",
"9441","10/14/19","SURVEY","5258","PATTISONID","250.00","67.21","182.79","73.12","","JEFF","","","","","","5","JIFFY LUBE- CHANDLER SIGNS","DES MOINES","IA",
"9442","10/14/19","SURVEY","5258","PATTISONID","250.00","67.21","182.79","73.12","","JEFF","","","","","","4","JIFFY LUBE- CHANDLER SIGNS","CLIVE","IA",
"9443","10/14/19","SURVEY","5258","PATTISONID","250.00","67.21","182.79","73.12","","JEFF","","","","","","6","JIFFY LUBE- CHANDLER SIGNS","DES MOINES","IA",
"","","SURVEY","","Product Totals","9535.00","6336.61","3198.39","33.54","1008.00","JEFF",

"8888","11/05/18","VINYL","5197","POWER LIFE YOGA","333.17","140.69","192.48","57.77","","JEFF","","","","","","1","POWER LIFE YOGA","JOHNSTON","IA",
"8911","11/05/18","VINYL","5395","PAGLIAI'S PIZZA","137.19","44.37","92.82","67.66","","JEFF","","","","","","DEFAULT","PAGLIAI´S PIZZA","JOHNSTON","IA",
"8918","11/15/18","VINYL","4666","LEDERMAN BROTHERS PROPERTY MANAGMENT","144.60","127.43","17.17","11.87","","JEFF","","","","","","1","LEDERMAN BAIL BONDS","DES MOINES","IA",
"8932","11/15/18","VINYL","4666","LEDERMAN BROTHERS PROPERTY MANAGMENT","149.27","23.55","125.72","84.22","","JEFF","","","","","","1","LEDERMAN BAIL BONDS","DES MOINES","IA",
"8950","11/30/18","VINYL","5394","FEUERHELM LAW","181.26","83.73","97.53","53.81","","JEFF","","","","","","DEFAULT","FEUERHELM LAW","DES MOINES","IA",
"8955","01/15/19","VINYL","5421","FANGMAN FAMILY CHIROPRACTIC","156.43","132.40","24.03","15.36","170.00","JEFF","","","","","","DEFAULT","FANGMAN FAMILY CHIROPRACTIC","GRIMES","IA",
"8955","01/15/19","VINYL","5421","FANGMAN FAMILY CHIROPRACTIC","265.98","32.18","233.80","87.90","","JEFF","","","","","","DEFAULT","FANGMAN FAMILY CHIROPRACTIC","GRIMES","IA",
"9001-2","04/10/19","VINYL","5435","SHOKAI","440.47","405.86","34.61","7.86","","JEFF","","","","","","DEFAULT","SHOKAI","WEST DES MOINES","IA",
"9046","03/27/19","VINYL","5454","BRANSTAD OLSON LAW OFFICES","186.91","86.43","100.48","53.76","","JEFF","","","","","","DEFAULT","BRANSTAD OLSON LAW OFFICES","DES MOINES","IA",
"9090","05/30/19","VINYL","2546","COLITE INTERNATIONAL","1914.10","289.50","1624.60","84.88","","JEFF","","","","","","7","CORTEVA","ALGONA","IA",
"9090","05/30/19","VINYL","2546","COLITE INTERNATIONAL","260.92","240.94","19.98","7.66","","JEFF","","","","","","7","CORTEVA","ALGONA","IA",
"9091","05/23/19","VINYL","2546","COLITE INTERNATIONAL","1196.31","308.80","887.51","74.19","","JEFF","","","","","","8","CORTEVA","FREMONT","IA",
"9123","04/03/19","VINYL","5090","COLBY INTERESTS","165.03","63.91","101.12","61.27","","JEFF","","","","","","14","WILLIS & MOORE INC.","WINDSOR HEIGHTS","IA",
"9127-2","06/27/19","VINYL","2546","COLITE INTERNATIONAL","114.27","46.55","67.72","59.26","","JEFF","","","","","","9","CORTEVA","ORANGE CITY","IA",
"9150","04/20/19","VINYL","5197","POWER LIFE YOGA","252.70","101.82","150.88","59.71","","JEFF","","","","","","DEFAULT","POWER LIFE YOGA","WEST DES MOINES","IA",
"9215","05/31/19","VINYL","5090","COLBY INTERESTS","156.50","130.98","25.52","16.31","165.00","JEFF","","","","","","17","TRULY NAILS - COLBY INTERESTS","CLIVE","IA",
"9226","06/14/19","VINYL","5395","PAGLIAI'S PIZZA","82.66","43.29","39.37","47.63","","JEFF","","","","","","DEFAULT","PAGLIAI'S PIZZA","JOHNSTON","IA",
"9235","06/20/19","VINYL","5090","COLBY INTERESTS","285.72","42.92","242.80","84.98","","JEFF","","","","","","18","VECTOR MARKETING","WINDSOR HEIGHTS","IA",
"9244","06/20/19","VINYL","5513","VECTOR MARKETING","177.32","83.43","93.89","52.95","53.00","JEFF","","","","","","DEFAULT","VECTOR MARKETING","WINDSOR HEIGHTS","IA",
"9244","06/20/19","VINYL","5513","VECTOR MARKETING","356.28","78.12","278.16","78.07","","JEFF","","","","","","DEFAULT","VECTOR MARKETING","WINDSOR HEIGHTS","IA",
"9332","08/12/19","VINYL","5090","COLBY INTERESTS","292.16","51.59","240.57","82.34","","JEFF","","","","","","19","ANDERSON INSURANCE","WINDSOR HEIGHTS","IA",
"9334","08/12/19","VINYL","5090","COLBY INTERESTS","76.50","32.17","44.33","57.95","","JEFF","","","","","","20","A NEW LOOK EXTERIORS","WINDSOR HEIGHTS","IA",
"9353","09/16/19","VINYL","5012","INTERSTATE SIGN CRAFTERS  LLC","140.03","116.18","23.85","17.03","","JEFF","","","","","","3","WELLS FARGO","PELLA","IA",
"9413","09/24/19","VINYL","5554","IOWA TRUST AND SAVINGS BANK","196.33","68.56","127.77","65.08","","JEFF","","","","","","DEFAULT","IOWA TRUST AND SAVINGS BANK","PANORA","IA",
"9413","09/24/19","VINYL","5554","IOWA TRUST AND SAVINGS BANK","192.37","68.31","124.06","64.49","","JEFF","","","","","","DEFAULT","IOWA TRUST AND SAVINGS BANK","PANORA","IA",
"9413","09/24/19","VINYL","5554","IOWA TRUST AND SAVINGS BANK","110.90","87.28","23.62","21.30","","JEFF","","","","","","DEFAULT","IOWA TRUST AND SAVINGS BANK","PANORA","IA",
"9413","09/24/19","VINYL","5554","IOWA TRUST AND SAVINGS BANK","135.00","20.27","114.73","84.99","","JEFF","","","","","","DEFAULT","IOWA TRUST AND SAVINGS BANK","PANORA","IA",
"9458","10/24/19","VINYL","5090","COLBY INTERESTS","82.08","29.79","52.29","63.71","","JEFF","","","","","","22","RUSS CURRIER AVMHS- COLBY INTERESTS","WINDSOR HEIGHTS","IA",
"","","VINYL","","Product Totals","8182.46","2981.05","5201.41","63.57","388.00","JEFF",

"","","","","Salesperson JEFF Totals","524733.15","313117.71","211615.44","40.33","10564.43","JEFF",

"8913","11/06/18","BANNER","5397","KIM FOR IOWA","160.00","72.56","87.44","54.65","","JESS","","","","","","DEFAULT","KIM FOR IOWA","DES MOINES","IA",
"9066","03/13/19","BANNER","5462","SHULER ELEMENTARY","0.00","170.07","-170.07","","","JESS","","","","","","DEFAULT","SHULER ELEMENTARY","CLIVE","IA",
"","","BANNER","","Product Totals","160.00","242.63","-82.63","-51.64","0.00","JESS",

"9066","03/13/19","MISC","5462","SHULER ELEMENTARY","0.00","236.18","-236.18","","","JESS","","","","","","DEFAULT","SHULER ELEMENTARY","CLIVE","IA",
"","","MISC","","Product Totals","0.00","236.18","-236.18","","0.00","JESS",

